"candidate_id","person_concept_id","person_feature","scene_domain_id","scene_domain","stage_id","stage","trigger_id","trigger","need_id","need_content","need_shape_hint","mechanism_hint","topic_question_stub","generation_method","review_status"
"CC-01753","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「日常可用时间」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01754","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「日常可用时间」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01755","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「日常可用时间」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01756","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「日常可用时间」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01757","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「日常可用时间」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01758","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-01","认识/相亲","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「日常可用时间」进入「认识/相亲」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01759","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「日常可用时间」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01760","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「日常可用时间」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01761","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「日常可用时间」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01762","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「日常可用时间」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01763","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「日常可用时间」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01764","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-03","稳定交往","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「日常可用时间」进入「稳定交往」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01765","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「日常可用时间」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01766","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「日常可用时间」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01767","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「日常可用时间」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01768","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「日常可用时间」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01769","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「日常可用时间」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01770","PF-F02","日常可用时间","SC-S2-09","兴趣/休闲/旅行","SC-S1-07","婴幼儿照护","SC-S3-10","反复小问题累积","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「日常可用时间」进入「婴幼儿照护」的「兴趣/休闲/旅行」，遇到「反复小问题累积」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01771","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「日常可用时间」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01772","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「日常可用时间」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01773","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「日常可用时间」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01774","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「日常可用时间」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01775","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「日常可用时间」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01776","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-05","结婚/建立家庭","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「日常可用时间」进入「结婚/建立家庭」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01777","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「日常可用时间」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01778","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「日常可用时间」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01779","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-06","生育/育儿转折","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「日常可用时间」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01780","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-01","工作时间突变","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「日常可用时间」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01781","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-01","工作时间突变","NF-N1-04","自主/空间/自由","Ideal range / fit","N3-04","当「日常可用时间」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「自主/空间/自由」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01782","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-06","备孕/怀孕/生育","SC-S3-01","工作时间突变","NF-N1-11","家庭投入/家庭边界","Fit / conditional","N3-03/N3-04","当「日常可用时间」进入「备孕/怀孕/生育」的「孩子/生育/教育」，遇到「工作时间突变」时，对重视「家庭投入/家庭边界」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
"CC-01783","PF-F02","日常可用时间","SC-S2-06","孩子/生育/教育","SC-S1-07","婴幼儿照护","SC-S3-06","生育/育儿转折","NF-N1-02","陪伴/连接/归属","Ideal range / conditional","N3-01/N3-05","当「日常可用时间」进入「婴幼儿照护」的「孩子/生育/教育」，遇到「生育/育儿转折」时，对重视「陪伴/连接/归属」的人意味着什么？","generated_by_constrained_mapping","unreviewed"
